"","X","age","workclass","fnlwgt","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","income"
"19540",20706,33,"Local-gov",156015,11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,0
"3530",3770,27,"Private",187392,9,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,0
"28224",29904,30,"State-gov",111883,10,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,0
"19882",21069,36,"Federal-gov",47310,10,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,40,1
"14495",15363,46,"Private",160647,13,"Widowed","Tech-support","Unmarried","White","Female",0,0,38,0
"4092",4380,17,"Local-gov",191910,7,"Never-married","Sales","Own-child","White","Male",0,0,20,0
"26707",28299,34,"Private",192900,10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,1
"28192",29870,19,"Private",121788,10,"Never-married","Sales","Not-in-family","White","Female",0,0,30,0
"16109",17074,43,"Federal-gov",72887,13,"Married-spouse-absent","Tech-support","Not-in-family","Asian-Pac-Islander","Male",0,0,40,0
"20431",21656,24,"Private",117767,12,"Never-married","Sales","Own-child","White","Male",0,0,20,0
"9686",10290,27,"Private",60374,9,"Widowed","Craft-repair","Unmarried","White","Female",0,1594,26,0
"18910",20035,47,"Self-emp-not-inc",94100,13,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,65,0
"6569",6992,57,"Local-gov",174132,14,"Married-civ-spouse","Prof-specialty","Wife","Black","Female",0,1977,40,1
"21398",22673,50,"Private",81548,9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,0
"25914",27451,33,"Private",194901,11,"Separated","Craft-repair","Not-in-family","White","Male",0,2444,42,1
"6170",6575,41,"Private",152629,10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,1
"28361",30044,35,"Self-emp-inc",185621,13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,60,1
"12275",13028,35,"Private",52738,10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,46,0
"18440",19535,47,"Private",167787,9,"Never-married","Adm-clerical","Other-relative","White","Female",0,0,40,0
"14239",15095,36,"Private",184498,7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"23561",24964,20,"Private",230113,10,"Never-married","Other-service","Own-child","White","Male",0,0,50,0
"16085",17050,50,"Private",215990,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,1
"18650",19754,33,"Private",295589,13,"Never-married","Prof-specialty","Not-in-family","Black","Male",0,0,50,1
"20139",21340,30,"Private",194901,9,"Never-married","Sales","Other-relative","White","Male",0,0,40,0
"28083",29754,45,"Self-emp-not-inc",123681,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,30,0
"28999",30726,26,"Private",160300,9,"Married-spouse-absent","Protective-serv","Not-in-family","White","Male",0,0,40,0
"19462",20624,23,"Private",214635,9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,0
"9861",10473,23,"Private",231160,10,"Never-married","Other-service","Own-child","White","Male",0,0,25,0
"27698",29346,32,"Private",53135,9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,0
"27835",29494,21,"Private",57916,9,"Separated","Farming-fishing","Own-child","White","Male",0,0,40,0
"24837",26318,35,"Private",241306,11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,1
"8158",8670,50,"Private",24013,10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,84,1
"6605",7032,44,"Private",104440,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,1
"3176",3392,20,"Private",368852,10,"Never-married","Other-service","Own-child","White","Female",0,0,20,0
"27132",28743,41,"Private",118721,8,"Divorced","Adm-clerical","Not-in-family","Amer-Indian-Eskimo","Male",0,0,40,0
"1877",2000,51,"State-gov",196504,9,"Divorced","Craft-repair","Unmarried","White","Male",0,0,38,0
"23015",24384,35,"Private",240458,7,"Divorced","Craft-repair","Not-in-family","Black","Male",0,0,40,0
"23426",24821,29,"Private",79481,10,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,0
"10603",11265,57,"Private",191983,10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,50,0
"9917",10532,60,"Private",26756,9,"Widowed","Sales","Not-in-family","White","Female",0,0,50,0
"8108",8618,33,"Federal-gov",182714,15,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,65,1
"5915",6307,33,"Private",477106,9,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,40,0
"12404",13166,28,"Private",38309,11,"Married-civ-spouse","Adm-clerical","Husband","White","Male",2407,0,40,0
"9506",10100,50,"Private",211654,6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,1
"27425",29055,36,"Private",76417,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,52,0
"25873",27409,20,"Private",180497,9,"Never-married","Other-service","Not-in-family","Black","Female",0,0,40,0
"12571",13341,47,"Self-emp-not-inc",255934,10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,80,0
"12102",12843,24,"Private",450695,12,"Never-married","Sales","Not-in-family","White","Male",0,0,35,0
"2730",2916,26,"Private",198163,14,"Married-civ-spouse","Sales","Wife","White","Female",0,0,40,0
"1672",1786,42,"Local-gov",339671,13,"Married-spouse-absent","Prof-specialty","Not-in-family","White","Female",8614,0,45,1
"15076",15975,41,"Private",200671,13,"Divorced","Transport-moving","Own-child","Black","Male",6497,0,40,0
"9350",9934,25,"Private",188119,9,"Never-married","Handlers-cleaners","Not-in-family","White","Female",0,0,40,0
"28451",30138,26,"Private",152035,9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"3613",3860,48,"Private",316101,9,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,0
"12588",13359,38,"Private",254114,10,"Married-spouse-absent","Prof-specialty","Own-child","Black","Female",0,0,40,0
"10715",11385,34,"Private",98283,15,"Never-married","Tech-support","Not-in-family","Asian-Pac-Islander","Male",0,1564,40,1
"29939",31727,42,"Private",147251,10,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,36,0
"10115",10744,28,"Private",119793,9,"Never-married","Sales","Own-child","White","Male",0,0,60,0
"3054",3262,26,"Private",108658,9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,0
"24636",26104,33,"Private",188661,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,0
"16981",17989,54,"Self-emp-not-inc",124865,10,"Divorced","Sales","Not-in-family","White","Female",0,0,35,0
"3903",4179,49,"Private",166789,9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,0
"17896",18961,45,"Self-emp-not-inc",319122,13,"Never-married","Sales","Not-in-family","White","Male",14084,0,45,1
"14011",14853,26,"Private",137658,10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,45,0
"10535",11191,18,"Private",130652,10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,25,0
"8148",8660,32,"Private",385959,9,"Never-married","Craft-repair","Own-child","White","Male",0,0,50,0
"9519",10115,43,"State-gov",261929,16,"Married-spouse-absent","Prof-specialty","Unmarried","White","Male",25236,0,64,1
"13543",14357,54,"Private",123011,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,1
"10987",11677,25,"Private",167031,6,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,0
"15427",16349,57,"Private",262642,9,"Never-married","Adm-clerical","Other-relative","White","Female",0,0,40,0
"26016",27562,50,"Private",171199,7,"Divorced","Other-service","Unmarried","White","Female",0,0,40,0
"28696",30397,28,"Private",275116,6,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,0
"19721",20901,29,"Self-emp-not-inc",116207,9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,65,1
"17687",18740,53,"Federal-gov",90127,10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,60,1
"19052",20186,47,"Federal-gov",380127,9,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,0
"7172",7627,50,"Private",305319,4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"8460",8994,39,"Private",67136,11,"Separated","Adm-clerical","Not-in-family","Asian-Pac-Islander","Male",0,0,40,0
"20501",21730,68,"Private",104438,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,1
"18340",19428,24,"Local-gov",176178,12,"Never-married","Prof-specialty","Own-child","White","Female",0,0,2,0
"404",427,36,"Federal-gov",255191,14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,1408,40,0
"26950",28555,26,"Private",124111,12,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,36,0
"2596",2777,26,"Private",188767,13,"Never-married","Sales","Own-child","White","Male",0,0,40,0
"3449",3683,38,"Private",270985,10,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,50,0
"6710",7143,48,"Private",38950,9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,89,0
"10320",10963,21,"Private",334618,10,"Never-married","Protective-serv","Not-in-family","Black","Female",99999,0,40,1
"12070",12811,47,"Private",110243,7,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,0
"30032",31833,30,"Private",236543,10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,68,0
"2077",2217,23,"Private",175183,10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"26903",28506,39,"State-gov",65390,10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,0
"9749",10355,27,"Private",43652,13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"4377",4687,51,"Local-gov",110965,14,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,0
"14923",15817,35,"Private",119992,12,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,0
"3057",3265,36,"Self-emp-inc",164866,12,"Separated","Exec-managerial","Not-in-family","White","Male",0,0,50,0
"7372",7839,25,"Private",256263,12,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,0
"7989",8494,49,"Private",105431,9,"Divorced","Other-service","Not-in-family","Black","Female",0,0,40,0
"19240",20387,40,"Private",154374,14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,40,1
"11429",12140,45,"Private",129336,14,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,45,1
"2725",2911,28,"Private",159001,9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,30,0
"27421",29051,19,"Private",292511,10,"Never-married","Other-service","Own-child","White","Male",0,0,25,0
"17901",18967,45,"Self-emp-not-inc",152752,11,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,3,0
"20278",21493,24,"Federal-gov",42251,13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,30,0
"18918",20044,23,"Private",133061,9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,80,0
"17761",18818,58,"Self-emp-inc",113806,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,30,1
"6395",6810,40,"Private",190621,10,"Divorced","Exec-managerial","Other-relative","Black","Female",0,0,55,0
"5784",6172,47,"Private",170850,9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",4064,0,60,0
"19775",20960,43,"Private",187861,9,"Separated","Transport-moving","Unmarried","White","Female",0,0,44,0
"24855",26337,55,"Private",193374,10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,1
"22521",23861,65,"Self-emp-inc",157403,9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,0
"17337",18371,30,"Private",35644,7,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,50,0
"1632",1742,45,"Private",98881,7,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,32,0
"20591",21826,35,"Private",438176,11,"Never-married","Other-service","Not-in-family","White","Female",0,0,65,0
"7652",8143,38,"Local-gov",82880,13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,15,0
"28057",29726,43,"State-gov",254817,10,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,0
"4901",5243,35,"State-gov",82622,10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,80,0
"17266",18292,34,"Private",399386,11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,53,0
"15661",16598,33,"State-gov",121245,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,1
"20390",21612,24,"Private",289448,11,"Never-married","Adm-clerical","Own-child","Asian-Pac-Islander","Female",0,0,40,0
"17380",18417,24,"Private",32921,10,"Never-married","Farming-fishing","Own-child","White","Male",0,0,50,0
"2891",3088,46,"Local-gov",102076,9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,25,0
"24230",25672,24,"Private",100605,10,"Never-married","Machine-op-inspct","Own-child","Other","Male",0,0,14,0
"12837",13623,25,"Private",104097,13,"Married-civ-spouse","Craft-repair","Husband","White","Male",2829,0,60,0
"1137",1214,54,"Private",99185,16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,45,1
"24577",26042,18,"Private",280603,7,"Never-married","Sales","Own-child","White","Female",0,0,30,0
"14866",15757,27,"Private",191628,9,"Never-married","Transport-moving","Not-in-family","Black","Male",2174,0,40,0
"5034",5389,35,"Private",275364,13,"Divorced","Tech-support","Unmarried","White","Male",7430,0,40,1
"2912",3111,24,"Federal-gov",44075,13,"Never-married","Prof-specialty","Not-in-family","Asian-Pac-Islander","Male",0,0,40,0
"17524",18568,32,"Private",113364,13,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,40,0
"28166",29844,36,"Private",214378,9,"Divorced","Prof-specialty","Own-child","White","Female",0,0,40,1
"28102",29773,36,"Private",346478,13,"Married-civ-spouse","Sales","Husband","White","Male",0,2415,45,1
"10751",11424,36,"Private",135162,9,"Never-married","Sales","Own-child","White","Male",0,0,45,0
"24354",25802,34,"Private",198091,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,72,0
"24304",25750,49,"Private",280525,10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,45,1
"882",942,35,"Private",465507,9,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,0
"19959",21151,40,"Private",222756,10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,1
"10033",10652,33,"Self-emp-not-inc",223046,9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,0
"18627",19731,20,"Private",266467,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"28347",30029,19,"Private",39756,10,"Never-married","Other-service","Own-child","White","Female",0,0,15,0
"23070",24442,25,"Self-emp-not-inc",368115,13,"Never-married","Exec-managerial","Not-in-family","White","Male",13550,0,35,1
"10683",11352,49,"Self-emp-inc",201498,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"3230",3448,56,"Private",174351,8,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"11678",12403,50,"Private",40623,10,"Divorced","Sales","Not-in-family","White","Female",0,0,40,0
"7212",7668,27,"Private",318639,6,"Never-married","Other-service","Not-in-family","White","Male",0,0,60,0
"2781",2972,36,"Private",131239,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",3103,0,45,1
"14752",15638,43,"Private",156745,10,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,0
"18452",19550,40,"Private",203761,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,1
"19804",20990,21,"Private",250647,10,"Never-married","Adm-clerical","Other-relative","White","Male",0,0,30,0
"25385",26892,45,"Private",140644,16,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,45,1
"7317",7780,17,"Private",287160,7,"Never-married","Other-service","Own-child","White","Female",0,0,15,0
"15379",16300,22,"Private",401690,10,"Never-married","Sales","Own-child","White","Female",0,0,20,0
"7542",8022,48,"State-gov",85384,10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,1
"21294",22567,45,"Private",185385,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"20108",21309,18,"Private",137363,8,"Never-married","Other-service","Own-child","White","Female",0,0,20,0
"22975",24343,49,"Self-emp-not-inc",56841,13,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,70,0
"5871",6261,42,"Private",341204,9,"Divorced","Craft-repair","Other-relative","White","Female",0,0,40,0
"26527",28104,52,"Self-emp-not-inc",183146,8,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,1
"25946",27486,28,"Private",269246,7,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,0
"28101",29772,59,"Private",158813,10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,1
"27456",29089,38,"Private",160808,9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",4386,0,48,0
"30627",32461,62,"Private",128092,9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,32,0
"24098",25534,33,"Local-gov",422718,9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,0
"20968",22224,47,"Private",191957,9,"Married-civ-spouse","Sales","Husband","Black","Male",0,0,40,1
"728",776,23,"Local-gov",282579,11,"Divorced","Tech-support","Not-in-family","White","Male",0,0,56,0
"4415",4727,31,"Private",260782,10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1579,45,0
"17057",18070,40,"Private",151294,9,"Divorced","Handlers-cleaners","Not-in-family","White","Female",0,0,48,0
"20196",21400,29,"Self-emp-inc",266070,13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,80,0
"21212",22480,17,"Private",184198,7,"Never-married","Sales","Own-child","White","Female",0,0,13,0
"2000",2134,27,"Private",79787,14,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,25,0
"21893",23195,37,"State-gov",160910,16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,0
"17486",18526,25,"Private",336440,10,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,0
"16051",17013,19,"Private",321817,7,"Never-married","Other-service","Own-child","White","Female",0,0,40,0
"29239",30979,41,"Private",242586,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"25153",26653,31,"Federal-gov",294870,12,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"30079",31883,42,"Federal-gov",262402,13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,0
"7267",7724,24,"Private",382146,10,"Never-married","Prof-specialty","Not-in-family","Black","Male",0,0,40,0
"21001",22259,17,"Private",153035,6,"Never-married","Sales","Own-child","White","Female",0,0,20,0
"29349",31097,59,"Local-gov",140478,14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,1
"11011",11703,44,"Private",222434,9,"Divorced","Machine-op-inspct","Own-child","White","Male",0,0,40,0
"18683",19791,55,"Private",141877,13,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"25640",27165,50,"Private",95435,4,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1579,65,0
"773",826,57,"Private",34269,9,"Widowed","Transport-moving","Unmarried","White","Male",0,653,42,1
"19026",20158,18,"Private",148952,10,"Never-married","Other-service","Own-child","White","Female",0,0,24,0
"10992",11682,48,"Private",33669,10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,0
"20485",21713,23,"Private",180060,13,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,50,0
"18055",19127,60,"Private",130684,10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,0
"26382",27953,21,"Private",200153,9,"Never-married","Other-service","Own-child","White","Female",0,0,32,0
"15374",16294,18,"Private",115839,8,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,30,0
"26682",28271,63,"Private",76860,13,"Married-civ-spouse","Protective-serv","Husband","Asian-Pac-Islander","Male",0,0,40,1
"25542",27061,58,"State-gov",259929,16,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,43,1
"5733",6120,58,"Private",175127,8,"Married-civ-spouse","Transport-moving","Other-relative","White","Male",0,0,40,0
"12568",13338,30,"Private",43953,9,"Never-married","Adm-clerical","Other-relative","White","Female",0,1974,40,0
"332",352,26,"Private",192262,9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,0
"17193",18212,30,"Private",234919,10,"Never-married","Sales","Own-child","White","Female",0,0,40,0
"9374",9959,40,"Self-emp-inc",99185,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,0
"28021",29686,45,"Private",233799,2,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"23034",24404,24,"Private",183410,10,"Never-married","Sales","Own-child","White","Female",0,0,17,0
"21530",22811,25,"Private",109390,9,"Never-married","Transport-moving","Own-child","White","Male",0,0,70,0
"27328",28953,42,"Self-emp-not-inc",351161,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1887,40,1
"28828",30537,28,"Federal-gov",163862,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",5178,0,40,1
"20636",21876,49,"Private",31267,4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"6287",6697,22,"Private",234880,10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,25,0
"13331",14134,32,"Private",107793,9,"Divorced","Other-service","Own-child","White","Male",2174,0,40,0
"9855",10467,50,"State-gov",242517,13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,0
"24957",26446,28,"Private",295163,8,"Divorced","Farming-fishing","Not-in-family","White","Male",0,0,40,0
"13262",14061,34,"Private",46144,10,"Divorced","Handlers-cleaners","Unmarried","White","Female",0,0,40,0
"9469",10060,32,"Private",229732,13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,0
"6018",6414,34,"Self-emp-not-inc",181087,11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,0
"17588",18638,48,"State-gov",118330,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",5178,0,40,1
"6280",6690,36,"Private",151835,9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,60,1
"27303",28926,61,"Private",80896,9,"Separated","Transport-moving","Unmarried","Asian-Pac-Islander","Male",0,0,45,1
"13265",14064,36,"Private",232874,13,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,0
"17504",18546,37,"Private",282872,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1628,40,0
"18238",19324,45,"Private",266860,14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,50,1
"30226",32038,45,"Self-emp-not-inc",31478,13,"Married-civ-spouse","Sales","Husband","White","Male",2829,0,60,0
"20746",21990,37,"Private",112660,5,"Divorced","Craft-repair","Own-child","White","Male",0,0,35,0
"14554",15423,42,"Private",350387,9,"Separated","Machine-op-inspct","Not-in-family","White","Male",0,0,15,0
"28848",30557,36,"Private",186865,16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,1
"9389",9974,73,"Private",242769,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",3471,0,40,0
"10951",11640,39,"Private",211440,9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,55,1
"27385",29013,25,"Private",189897,9,"Married-civ-spouse","Craft-repair","Own-child","White","Male",0,0,40,0
"9074",9646,43,"Private",262038,3,"Married-spouse-absent","Farming-fishing","Unmarried","White","Male",0,0,35,0
"16414",17391,22,"Private",390817,3,"Married-civ-spouse","Craft-repair","Other-relative","White","Male",0,0,40,0
"5746",6134,46,"Federal-gov",161337,10,"Divorced","Tech-support","Not-in-family","White","Male",0,0,40,0
"23107",24481,30,"Private",460408,10,"Married-civ-spouse","Sales","Husband","White","Male",0,1672,45,0
"25358",26864,37,"Self-emp-inc",86459,12,"Separated","Exec-managerial","Unmarried","White","Male",0,0,50,0
"26454",28029,30,"Private",241885,10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,0
"5102",5459,33,"Private",176992,14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,1
"1768",1887,68,"Private",107910,9,"Never-married","Sales","Not-in-family","White","Female",0,0,40,0
"16014",16974,26,"Private",213625,12,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,0
"5749",6137,31,"Private",206541,10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,0
"30118",31926,40,"Private",101593,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,0
"3917",4193,34,"Private",260560,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"17",17,25,"Self-emp-not-inc",176756,9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,35,0
"19809",20995,61,"Private",54373,10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,0
"225",238,41,"Private",180138,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,1
"15727",16667,31,"Private",123430,7,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,65,0
"4914",5257,21,"Private",362589,13,"Never-married","Other-service","Own-child","White","Female",0,0,20,0
"4217",4515,37,"Federal-gov",207887,13,"Divorced","Exec-managerial","Other-relative","White","Female",0,0,50,0
"6405",6820,32,"State-gov",198211,10,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,38,0
"20134",21335,27,"Private",83517,9,"Never-married","Transport-moving","Own-child","White","Male",0,0,60,0
"19197",20344,45,"Private",175925,10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,1
"27842",29501,50,"Private",313546,9,"Separated","Other-service","Unmarried","Black","Female",0,0,40,0
"17194",18213,20,"Private",88231,10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"11433",12144,31,"Private",363130,10,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,40,1
"11551",12270,38,"Private",259019,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,44,0
"21691",22982,56,"State-gov",83696,13,"Separated","Prof-specialty","Not-in-family","White","Female",0,0,38,0
"10102",10731,42,"Federal-gov",31621,12,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"18700",19808,48,"Private",108557,13,"Married-civ-spouse","Tech-support","Wife","White","Female",99999,0,40,1
"6294",6704,35,"Local-gov",33975,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,1
"10144",10775,26,"Local-gov",150226,13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,35,0
"14177",15030,28,"Local-gov",197932,10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,16,0
"1198",1278,67,"Private",171584,13,"Married-civ-spouse","Protective-serv","Husband","White","Male",6514,0,7,1
"1783",1902,65,"Without-pay",27012,4,"Widowed","Farming-fishing","Unmarried","White","Female",0,0,50,0
"23042",24413,60,"Private",121127,6,"Widowed","Sales","Not-in-family","White","Female",0,0,40,0
"4202",4498,46,"Private",111979,4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,47,0
"5012",5365,43,"Self-emp-not-inc",190044,9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,0
"17604",18654,35,"Private",240389,10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,43,1
"3726",3987,30,"Private",159442,9,"Separated","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"1951",2079,19,"Private",125010,9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,45,0
"6565",6988,37,"Private",95336,6,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,65,0
"7396",7865,36,"Private",160035,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",3908,0,55,0
"17485",18525,38,"Private",175232,9,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,45,0
